event_id,account_id,user_id,event_name,event_timestamp,properties
EVT-00090399,ACC-0127,ACC-0127-U03,search_performed,2023-11-13T10:51:30,
EVT-00079766,ACC-0109,ACC-0109-U01,task_completed,2023-11-13T11:01:25,
EVT-00013453,ACC-0022,ACC-0022-U01,search_performed,2023-11-13T11:05:03,
EVT-00052325,ACC-0074,ACC-0074-U02,filter_applied,2023-11-13T11:12:30,
EVT-00104945,ACC-0146,ACC-0146-U02,integration_configured,2023-11-13T11:31:08,
EVT-00092941,ACC-0128,ACC-0128-U01,report_created,2023-11-13T12:16:35,
EVT-00069013,ACC-0102,ACC-0102-U02,meeting_logged,2023-11-13T13:33:37,
EVT-00107659,ACC-0150,ACC-0150-U03,dashboard_viewed,2023-11-13T16:29:28,
EVT-00079764,ACC-0109,ACC-0109-U01,search_performed,2023-11-13T18:13:57,
EVT-00092937,ACC-0128,ACC-0128-U03,task_completed,2023-11-13T19:07:53,
EVT-00017475,ACC-0029,ACC-0029-U01,task_completed,2023-11-13T21:29:39,
EVT-00013470,ACC-0022,ACC-0022-U02,email_sent,2023-11-14T05:40:20,
EVT-00073251,ACC-0105,ACC-0105-U06,deal_updated,2023-11-14T05:47:40,
EVT-00073254,ACC-0105,ACC-0105-U10,user_invited,2023-11-14T09:28:41,
EVT-00052349,ACC-0074,ACC-0074-U03,task_completed,2023-11-14T10:09:23,
EVT-00073255,ACC-0105,ACC-0105-U10,api_call,2023-11-14T10:13:52,
EVT-00073244,ACC-0105,ACC-0105-U10,meeting_logged,2023-11-14T10:18:40,
EVT-00084341,ACC-0117,ACC-0117-U01,email_sent,2023-11-14T10:32:31,
EVT-00073245,ACC-0105,ACC-0105-U03,workflow_created,2023-11-14T10:45:20,
EVT-00099805,ACC-0140,ACC-0140-U07,search_performed,2023-11-14T12:06:35,
EVT-00022168,ACC-0032,ACC-0032-U01,filter_applied,2023-11-14T13:18:01,
EVT-00081676,ACC-0114,ACC-0114-U01,note_added,2023-11-14T14:07:20,
EVT-00013469,ACC-0022,ACC-0022-U01,meeting_logged,2023-11-14T14:08:23,
EVT-00013467,ACC-0022,ACC-0022-U02,report_created,2023-11-14T14:12:40,
EVT-00102606,ACC-0142,ACC-0142-U02,task_completed,2023-11-14T15:54:14,
EVT-00081674,ACC-0114,ACC-0114-U04,api_call,2023-11-14T16:09:55,
EVT-00102608,ACC-0142,ACC-0142-U01,search_performed,2023-11-14T16:20:09,
EVT-00043932,ACC-0065,ACC-0065-U03,deal_updated,2023-11-14T18:12:58,
EVT-00099810,ACC-0140,ACC-0140-U05,user_invited,2023-11-14T19:33:20,
EVT-00068186,ACC-0101,ACC-0101-U02,note_added,2023-11-15T07:35:06,
EVT-00043935,ACC-0065,ACC-0065-U03,workflow_created,2023-11-15T10:17:29,
EVT-00054312,ACC-0076,ACC-0076-U03,dashboard_viewed,2023-11-15T10:20:54,
EVT-00068182,ACC-0101,ACC-0101-U02,report_created,2023-11-15T10:50:26,
EVT-00064336,ACC-0096,ACC-0096-U02,filter_applied,2023-11-15T11:44:55,
EVT-00054310,ACC-0076,ACC-0076-U01,filter_applied,2023-11-15T12:30:55,
EVT-00099837,ACC-0140,ACC-0140-U02,meeting_logged,2023-11-15T12:33:45,
EVT-00076422,ACC-0106,ACC-0106-U07,note_added,2023-11-15T13:08:02,
EVT-00042405,ACC-0061,ACC-0061-U02,search_performed,2023-11-15T14:21:36,
EVT-00076429,ACC-0106,ACC-0106-U04,deal_updated,2023-11-15T14:37:50,
EVT-00065857,ACC-0099,ACC-0099-U02,report_created,2023-11-15T15:10:05,
EVT-00099830,ACC-0140,ACC-0140-U01,user_invited,2023-11-15T16:52:51,
EVT-00069035,ACC-0102,ACC-0102-U01,filter_applied,2023-11-15T19:22:49,
EVT-00042410,ACC-0061,ACC-0061-U02,workflow_created,2023-11-15T19:36:21,
EVT-00038162,ACC-0054,ACC-0054-U01,api_call,2023-11-16T07:53:08,
EVT-00059819,ACC-0086,ACC-0086-U02,user_invited,2023-11-16T08:00:04,
EVT-00041697,ACC-0060,ACC-0060-U02,deal_updated,2023-11-16T08:00:39,
EVT-00017498,ACC-0029,ACC-0029-U01,workflow_created,2023-11-16T08:11:39,
EVT-00013482,ACC-0022,ACC-0022-U02,deal_updated,2023-11-16T08:48:05,
EVT-00059816,ACC-0086,ACC-0086-U02,deal_updated,2023-11-16T09:01:45,
EVT-00022175,ACC-0032,ACC-0032-U01,filter_applied,2023-11-16T09:57:09,
EVT-00073261,ACC-0105,ACC-0105-U03,contact_added,2023-11-16T10:40:04,
EVT-00073260,ACC-0105,ACC-0105-U08,search_performed,2023-11-16T11:03:43,
EVT-00013477,ACC-0022,ACC-0022-U02,email_sent,2023-11-16T12:12:01,
EVT-00012554,ACC-0021,ACC-0021-U04,email_sent,2023-11-16T12:12:09,
EVT-00107675,ACC-0150,ACC-0150-U02,dashboard_viewed,2023-11-16T12:53:41,
EVT-00059821,ACC-0086,ACC-0086-U02,dashboard_viewed,2023-11-16T13:10:56,
EVT-00017504,ACC-0029,ACC-0029-U01,api_call,2023-11-16T14:35:22,
EVT-00097166,ACC-0138,ACC-0138-U05,dashboard_viewed,2023-11-16T15:42:39,
EVT-00041191,ACC-0059,ACC-0059-U01,workflow_created,2023-11-16T16:04:10,
EVT-00017495,ACC-0029,ACC-0029-U02,search_performed,2023-11-16T17:50:53,
EVT-00038163,ACC-0054,ACC-0054-U02,api_call,2023-11-16T18:39:47,
EVT-00097165,ACC-0138,ACC-0138-U01,search_performed,2023-11-16T19:55:22,
EVT-00103315,ACC-0144,ACC-0144-U02,report_created,2023-11-17T00:27:07,
EVT-00017219,ACC-0028,ACC-0028-U02,report_created,2023-11-17T06:30:20,
EVT-00107690,ACC-0150,ACC-0150-U03,workflow_created,2023-11-17T09:21:56,
EVT-00076444,ACC-0106,ACC-0106-U07,workflow_created,2023-11-17T09:26:47,
EVT-00107692,ACC-0150,ACC-0150-U02,note_added,2023-11-17T09:28:04,
EVT-00092953,ACC-0128,ACC-0128-U02,deal_updated,2023-11-17T10:17:22,
EVT-00076451,ACC-0106,ACC-0106-U05,deal_updated,2023-11-17T10:50:56,
EVT-00065887,ACC-0099,ACC-0099-U02,report_created,2023-11-17T10:54:22,
EVT-00107685,ACC-0150,ACC-0150-U03,contact_added,2023-11-17T11:07:13,
EVT-00076437,ACC-0106,ACC-0106-U01,dashboard_viewed,2023-11-17T11:58:49,
EVT-00065881,ACC-0099,ACC-0099-U01,contact_added,2023-11-17T14:24:55,
EVT-00103312,ACC-0144,ACC-0144-U01,note_added,2023-11-17T16:11:58,
EVT-00076441,ACC-0106,ACC-0106-U01,filter_applied,2023-11-17T18:31:31,
EVT-00107699,ACC-0150,ACC-0150-U03,search_performed,2023-11-18T03:11:29,
EVT-00063198,ACC-0094,ACC-0094-U05,export_generated,2023-11-18T03:38:30,
EVT-00017225,ACC-0028,ACC-0028-U03,contact_added,2023-11-18T06:49:33,
EVT-00059825,ACC-0086,ACC-0086-U02,filter_applied,2023-11-18T09:41:10,
EVT-00034827,ACC-0051,ACC-0051-U05,filter_applied,2023-11-18T09:48:06,
EVT-00059829,ACC-0086,ACC-0086-U01,note_added,2023-11-18T10:11:16,
EVT-00045046,ACC-0066,ACC-0066-U02,deal_updated,2023-11-18T10:16:09,
EVT-00010890,ACC-0018,ACC-0018-U01,dashboard_viewed,2023-11-18T10:21:21,
EVT-00076466,ACC-0106,ACC-0106-U02,export_generated,2023-11-18T12:50:37,
EVT-00034831,ACC-0051,ACC-0051-U01,meeting_logged,2023-11-18T14:16:44,
EVT-00024403,ACC-0035,ACC-0035-U08,dashboard_viewed,2023-11-18T14:36:43,
EVT-00076463,ACC-0106,ACC-0106-U05,api_call,2023-11-18T15:31:37,
EVT-00076461,ACC-0106,ACC-0106-U07,integration_configured,2023-11-18T15:42:13,
EVT-00107694,ACC-0150,ACC-0150-U03,dashboard_viewed,2023-11-18T18:57:49,
EVT-00034828,ACC-0051,ACC-0051-U01,dashboard_viewed,2023-11-18T22:28:27,
EVT-00076464,ACC-0106,ACC-0106-U05,search_performed,2023-11-18T22:56:38,
EVT-00059831,ACC-0086,ACC-0086-U01,report_created,2023-11-19T07:46:18,
EVT-00008528,ACC-0015,ACC-0015-U03,export_generated,2023-11-19T08:23:44,
EVT-00013485,ACC-0022,ACC-0022-U01,contact_added,2023-11-19T08:51:34,
EVT-00008522,ACC-0015,ACC-0015-U07,meeting_logged,2023-11-19T09:09:29,
EVT-00024421,ACC-0035,ACC-0035-U04,api_call,2023-11-19T09:30:28,
EVT-00005810,ACC-0012,ACC-0012-U04,dashboard_viewed,2023-11-19T09:32:31,
EVT-00099841,ACC-0140,ACC-0140-U04,task_completed,2023-11-19T09:34:55,
EVT-00076485,ACC-0106,ACC-0106-U02,filter_applied,2023-11-19T10:53:43,
EVT-00005812,ACC-0012,ACC-0012-U01,filter_applied,2023-11-19T10:56:35,
EVT-00099847,ACC-0140,ACC-0140-U03,task_completed,2023-11-19T10:57:02,
EVT-00041701,ACC-0060,ACC-0060-U02,user_invited,2023-11-19T11:06:14,
EVT-00095681,ACC-0135,ACC-0135-U01,contact_added,2023-11-19T11:20:36,
EVT-00092959,ACC-0128,ACC-0128-U02,email_sent,2023-11-19T11:40:13,
EVT-00099840,ACC-0140,ACC-0140-U05,report_created,2023-11-19T11:50:57,
EVT-00041704,ACC-0060,ACC-0060-U01,contact_added,2023-11-19T13:00:11,
EVT-00055833,ACC-0081,ACC-0081-U02,email_sent,2023-11-19T14:17:23,
EVT-00013494,ACC-0022,ACC-0022-U01,user_invited,2023-11-19T14:32:32,
EVT-00099853,ACC-0140,ACC-0140-U01,dashboard_viewed,2023-11-19T14:50:41,
EVT-00024419,ACC-0035,ACC-0035-U04,export_generated,2023-11-19T15:51:12,
EVT-00099851,ACC-0140,ACC-0140-U06,integration_configured,2023-11-19T15:57:28,
EVT-00013493,ACC-0022,ACC-0022-U02,integration_configured,2023-11-19T16:01:39,
EVT-00024417,ACC-0035,ACC-0035-U07,contact_added,2023-11-19T16:43:30,
EVT-00013487,ACC-0022,ACC-0022-U02,export_generated,2023-11-19T16:47:39,
EVT-00092960,ACC-0128,ACC-0128-U02,task_completed,2023-11-19T18:38:46,
EVT-00076483,ACC-0106,ACC-0106-U02,task_completed,2023-11-19T19:36:46,
EVT-00008526,ACC-0015,ACC-0015-U06,note_added,2023-11-19T20:18:31,
EVT-00024439,ACC-0035,ACC-0035-U09,meeting_logged,2023-11-20T04:36:48,
EVT-00081688,ACC-0114,ACC-0114-U02,email_sent,2023-11-20T05:54:05,
EVT-00017521,ACC-0029,ACC-0029-U01,contact_added,2023-11-20T07:44:02,
EVT-00071165,ACC-0103,ACC-0103-U02,search_performed,2023-11-20T08:27:47,
EVT-00071172,ACC-0103,ACC-0103-U01,integration_configured,2023-11-20T09:02:23,
EVT-00081690,ACC-0114,ACC-0114-U04,integration_configured,2023-11-20T09:41:07,
EVT-00004926,ACC-0010,ACC-0010-U03,meeting_logged,2023-11-20T10:13:05,
EVT-00026567,ACC-0038,ACC-0038-U01,contact_added,2023-11-20T10:33:30,
EVT-00022184,ACC-0032,ACC-0032-U01,contact_added,2023-11-20T12:47:07,
EVT-00071160,ACC-0103,ACC-0103-U01,contact_added,2023-11-20T13:21:53,
EVT-00104962,ACC-0146,ACC-0146-U03,dashboard_viewed,2023-11-20T13:28:48,
EVT-00024438,ACC-0035,ACC-0035-U10,api_call,2023-11-20T13:34:28,
EVT-00045054,ACC-0066,ACC-0066-U05,email_sent,2023-11-20T13:44:16,
EVT-00102619,ACC-0142,ACC-0142-U01,deal_updated,2023-11-20T14:42:53,
EVT-00024440,ACC-0035,ACC-0035-U10,filter_applied,2023-11-20T15:59:49,
EVT-00004924,ACC-0010,ACC-0010-U04,task_completed,2023-11-20T16:05:34,
EVT-00104965,ACC-0146,ACC-0146-U03,task_completed,2023-11-20T16:18:02,
EVT-00104732,ACC-0145,ACC-0145-U01,filter_applied,2023-11-20T16:42:51,
EVT-00104959,ACC-0146,ACC-0146-U01,task_completed,2023-11-20T16:46:17,
EVT-00045058,ACC-0066,ACC-0066-U03,deal_updated,2023-11-20T17:37:12,
EVT-00071166,ACC-0103,ACC-0103-U02,email_sent,2023-11-20T17:44:37,
EVT-00055840,ACC-0081,ACC-0081-U01,contact_added,2023-11-21T01:26:52,
EVT-00046985,ACC-0068,ACC-0068-U03,filter_applied,2023-11-21T08:39:26,
EVT-00046986,ACC-0068,ACC-0068-U02,report_created,2023-11-21T09:25:23,
EVT-00045073,ACC-0066,ACC-0066-U05,email_sent,2023-11-21T10:15:03,
EVT-00052373,ACC-0074,ACC-0074-U02,search_performed,2023-11-21T11:33:36,
EVT-00052367,ACC-0074,ACC-0074-U04,deal_updated,2023-11-21T12:06:19,
EVT-00055838,ACC-0081,ACC-0081-U03,search_performed,2023-11-21T12:16:29,
EVT-00052360,ACC-0074,ACC-0074-U01,dashboard_viewed,2023-11-21T13:44:12,
EVT-00067520,ACC-0100,ACC-0100-U02,dashboard_viewed,2023-11-21T13:48:31,
EVT-00067525,ACC-0100,ACC-0100-U03,report_created,2023-11-21T14:18:02,
EVT-00069046,ACC-0102,ACC-0102-U02,dashboard_viewed,2023-11-21T14:45:26,
EVT-00059115,ACC-0085,ACC-0085-U01,filter_applied,2023-11-21T15:19:15,
EVT-00069050,ACC-0102,ACC-0102-U02,report_created,2023-11-21T15:25:26,
EVT-00067524,ACC-0100,ACC-0100-U01,dashboard_viewed,2023-11-21T16:11:07,
EVT-00046991,ACC-0068,ACC-0068-U03,task_completed,2023-11-21T18:05:12,
EVT-00024455,ACC-0035,ACC-0035-U03,note_added,2023-11-21T21:35:02,
EVT-00067526,ACC-0100,ACC-0100-U03,dashboard_viewed,2023-11-22T03:27:36,
EVT-00052391,ACC-0074,ACC-0074-U03,task_completed,2023-11-22T04:07:24,
EVT-00052384,ACC-0074,ACC-0074-U04,deal_updated,2023-11-22T06:34:02,
EVT-00034835,ACC-0051,ACC-0051-U03,task_completed,2023-11-22T08:05:57,
EVT-00052389,ACC-0074,ACC-0074-U03,api_call,2023-11-22T08:17:22,
EVT-00013498,ACC-0022,ACC-0022-U02,export_generated,2023-11-22T09:03:21,
EVT-00005814,ACC-0012,ACC-0012-U02,note_added,2023-11-22T09:29:17,
EVT-00084343,ACC-0117,ACC-0117-U03,deal_updated,2023-11-22T09:50:44,
EVT-00052386,ACC-0074,ACC-0074-U03,export_generated,2023-11-22T10:06:13,
EVT-00071178,ACC-0103,ACC-0103-U02,workflow_created,2023-11-22T11:40:50,
EVT-00069065,ACC-0102,ACC-0102-U02,filter_applied,2023-11-22T12:07:39,
EVT-00059851,ACC-0086,ACC-0086-U02,report_created,2023-11-22T12:10:29,
EVT-00046997,ACC-0068,ACC-0068-U04,report_created,2023-11-22T12:41:22,
EVT-00069069,ACC-0102,ACC-0102-U01,search_performed,2023-11-22T12:59:39,
EVT-00013500,ACC-0022,ACC-0022-U01,contact_added,2023-11-22T13:30:47,
EVT-00059842,ACC-0086,ACC-0086-U02,report_created,2023-11-22T13:36:44,
EVT-00052390,ACC-0074,ACC-0074-U01,user_invited,2023-11-22T13:46:41,
EVT-00069063,ACC-0102,ACC-0102-U01,email_sent,2023-11-22T13:50:20,
EVT-00071179,ACC-0103,ACC-0103-U02,integration_configured,2023-11-22T14:09:21,
EVT-00005824,ACC-0012,ACC-0012-U03,note_added,2023-11-22T15:08:47,
EVT-00069071,ACC-0102,ACC-0102-U02,dashboard_viewed,2023-11-22T15:12:06,
EVT-00005827,ACC-0012,ACC-0012-U01,search_performed,2023-11-22T17:39:40,
EVT-00013503,ACC-0022,ACC-0022-U01,export_generated,2023-11-22T17:45:44,
EVT-00069054,ACC-0102,ACC-0102-U01,api_call,2023-11-22T18:18:20,
EVT-00034837,ACC-0051,ACC-0051-U02,deal_updated,2023-11-22T18:50:44,
EVT-00047000,ACC-0068,ACC-0068-U02,email_sent,2023-11-22T19:15:37,
EVT-00069064,ACC-0102,ACC-0102-U02,dashboard_viewed,2023-11-22T19:58:27,
EVT-00005820,ACC-0012,ACC-0012-U02,email_sent,2023-11-22T21:01:57,
EVT-00019478,ACC-0030,ACC-0030-U04,meeting_logged,2023-11-23T05:57:55,
EVT-00019469,ACC-0030,ACC-0030-U01,deal_updated,2023-11-23T07:38:32,
EVT-00076499,ACC-0106,ACC-0106-U04,email_sent,2023-11-23T13:14:33,
EVT-00019476,ACC-0030,ACC-0030-U04,deal_updated,2023-11-23T15:07:53,
EVT-00076507,ACC-0106,ACC-0106-U03,workflow_created,2023-11-23T16:55:33,
EVT-00019465,ACC-0030,ACC-0030-U03,email_sent,2023-11-23T17:39:53,
EVT-00019466,ACC-0030,ACC-0030-U02,deal_updated,2023-11-23T17:54:23,
EVT-00076500,ACC-0106,ACC-0106-U03,workflow_created,2023-11-23T18:17:25,
EVT-00107728,ACC-0150,ACC-0150-U04,search_performed,2023-11-23T19:59:02,
EVT-00008533,ACC-0015,ACC-0015-U07,search_performed,2023-11-24T08:50:33,
EVT-00103335,ACC-0144,ACC-0144-U01,task_completed,2023-11-24T09:09:23,
EVT-00076512,ACC-0106,ACC-0106-U01,integration_configured,2023-11-24T09:15:17,
EVT-00017227,ACC-0028,ACC-0028-U03,contact_added,2023-11-24T10:50:34,
EVT-00047007,ACC-0068,ACC-0068-U02,search_performed,2023-11-24T11:40:00,
EVT-00076513,ACC-0106,ACC-0106-U04,task_completed,2023-11-24T11:43:33,
EVT-00008538,ACC-0015,ACC-0015-U06,contact_added,2023-11-24T14:18:14,
EVT-00026451,ACC-0037,ACC-0037-U01,integration_configured,2023-11-24T14:36:59,
EVT-00079771,ACC-0109,ACC-0109-U01,contact_added,2023-11-24T14:51:22,
EVT-00081706,ACC-0114,ACC-0114-U04,task_completed,2023-11-24T15:03:14,
EVT-00103342,ACC-0144,ACC-0144-U06,integration_configured,2023-11-24T15:12:20,
EVT-00079090,ACC-0108,ACC-0108-U02,email_sent,2023-11-24T16:38:09,
EVT-00076518,ACC-0106,ACC-0106-U04,deal_updated,2023-11-24T17:39:38,
EVT-00008536,ACC-0015,ACC-0015-U02,meeting_logged,2023-11-24T18:15:40,
EVT-00071191,ACC-0103,ACC-0103-U02,deal_updated,2023-11-25T02:58:09,
EVT-00067534,ACC-0100,ACC-0100-U03,email_sent,2023-11-25T07:41:10,
EVT-00071193,ACC-0103,ACC-0103-U02,dashboard_viewed,2023-11-25T08:50:54,
EVT-00104966,ACC-0146,ACC-0146-U02,contact_added,2023-11-25T09:26:19,
EVT-00042418,ACC-0061,ACC-0061-U02,email_sent,2023-11-25T11:53:10,
EVT-00064354,ACC-0096,ACC-0096-U01,note_added,2023-11-25T12:27:30,
EVT-00043093,ACC-0062,ACC-0062-U02,contact_added,2023-11-25T13:15:21,
EVT-00005843,ACC-0012,ACC-0012-U03,contact_added,2023-11-25T15:46:14,
EVT-00103354,ACC-0144,ACC-0144-U02,report_created,2023-11-25T16:10:15,
EVT-00104971,ACC-0146,ACC-0146-U03,report_created,2023-11-25T16:41:03,
EVT-00045079,ACC-0066,ACC-0066-U05,dashboard_viewed,2023-11-25T16:58:33,
EVT-00104972,ACC-0146,ACC-0146-U02,api_call,2023-11-25T18:27:36,
EVT-00067530,ACC-0100,ACC-0100-U03,dashboard_viewed,2023-11-25T18:34:00,
EVT-00005842,ACC-0012,ACC-0012-U03,report_created,2023-11-25T19:50:07,
EVT-00034843,ACC-0051,ACC-0051-U01,integration_configured,2023-11-26T08:15:48,
EVT-00099874,ACC-0140,ACC-0140-U07,note_added,2023-11-26T10:02:51,
EVT-00099862,ACC-0140,ACC-0140-U04,deal_updated,2023-11-26T10:18:39,
EVT-00079782,ACC-0109,ACC-0109-U01,deal_updated,2023-11-26T10:52:38,
EVT-00076535,ACC-0106,ACC-0106-U02,integration_configured,2023-11-26T11:43:07,
EVT-00052399,ACC-0074,ACC-0074-U04,report_created,2023-11-26T12:04:01,
EVT-00099875,ACC-0140,ACC-0140-U01,api_call,2023-11-26T12:34:50,
EVT-00073279,ACC-0105,ACC-0105-U03,api_call,2023-11-26T12:44:28,
EVT-00076533,ACC-0106,ACC-0106-U06,email_sent,2023-11-26T13:08:16,
EVT-00042425,ACC-0061,ACC-0061-U02,integration_configured,2023-11-26T13:50:50,
EVT-00073282,ACC-0105,ACC-0105-U03,workflow_created,2023-11-26T13:59:14,
EVT-00097185,ACC-0138,ACC-0138-U05,note_added,2023-11-26T13:59:15,
EVT-00069078,ACC-0102,ACC-0102-U02,report_created,2023-11-26T16:08:57,
EVT-00017536,ACC-0029,ACC-0029-U02,export_generated,2023-11-26T16:24:12,
EVT-00076532,ACC-0106,ACC-0106-U02,deal_updated,2023-11-26T17:00:50,
EVT-00099868,ACC-0140,ACC-0140-U02,filter_applied,2023-11-26T17:25:50,
EVT-00073273,ACC-0105,ACC-0105-U03,email_sent,2023-11-26T21:15:06,
EVT-00069076,ACC-0102,ACC-0102-U01,workflow_created,2023-11-26T21:22:35,
EVT-00022189,ACC-0032,ACC-0032-U01,search_performed,2023-11-26T22:27:26,
EVT-00052394,ACC-0074,ACC-0074-U02,email_sent,2023-11-26T23:32:28,
EVT-00023332,ACC-0034,ACC-0034-U01,dashboard_viewed,2023-11-26T23:45:05,
EVT-00047016,ACC-0068,ACC-0068-U03,contact_added,2023-11-27T00:43:22,
EVT-00047017,ACC-0068,ACC-0068-U03,contact_added,2023-11-27T01:26:23,
EVT-00090439,ACC-0127,ACC-0127-U06,workflow_created,2023-11-27T07:15:33,
EVT-00083129,ACC-0115,ACC-0115-U02,dashboard_viewed,2023-11-27T09:02:32,
EVT-00099878,ACC-0140,ACC-0140-U01,search_performed,2023-11-27T09:03:07,
EVT-00001841,ACC-0004,ACC-0004-U01,export_generated,2023-11-27T09:47:43,
EVT-00099888,ACC-0140,ACC-0140-U07,deal_updated,2023-11-27T10:03:03,
EVT-00047013,ACC-0068,ACC-0068-U02,note_added,2023-11-27T10:26:20,
EVT-00090435,ACC-0127,ACC-0127-U06,dashboard_viewed,2023-11-27T11:01:27,
EVT-00090428,ACC-0127,ACC-0127-U01,contact_added,2023-11-27T11:13:04,
EVT-00001843,ACC-0004,ACC-0004-U01,note_added,2023-11-27T11:29:15,
EVT-00019484,ACC-0030,ACC-0030-U03,task_completed,2023-11-27T13:13:09,
EVT-00065200,ACC-0098,ACC-0098-U02,export_generated,2023-11-27T13:35:43,
EVT-00090424,ACC-0127,ACC-0127-U04,search_performed,2023-11-27T14:03:29,
EVT-00019488,ACC-0030,ACC-0030-U02,deal_updated,2023-11-27T14:17:26,
EVT-00031909,ACC-0045,ACC-0045-U01,email_sent,2023-11-27T14:44:30,
EVT-00001844,ACC-0004,ACC-0004-U03,workflow_created,2023-11-27T15:31:20,
EVT-00090426,ACC-0127,ACC-0127-U06,deal_updated,2023-11-27T16:36:13,
EVT-00019487,ACC-0030,ACC-0030-U03,api_call,2023-11-27T16:40:15,
EVT-00099884,ACC-0140,ACC-0140-U01,api_call,2023-11-27T17:31:01,
EVT-00099880,ACC-0140,ACC-0140-U01,task_completed,2023-11-27T17:43:35,
EVT-00083127,ACC-0115,ACC-0115-U04,filter_applied,2023-11-27T20:58:49,
EVT-00019502,ACC-0030,ACC-0030-U03,note_added,2023-11-28T01:48:23,
EVT-00071216,ACC-0103,ACC-0103-U01,note_added,2023-11-28T02:52:29,
EVT-00038173,ACC-0054,ACC-0054-U03,note_added,2023-11-28T05:08:18,
EVT-00104974,ACC-0146,ACC-0146-U03,deal_updated,2023-11-28T06:36:00,
EVT-00038166,ACC-0054,ACC-0054-U04,contact_added,2023-11-28T08:06:16,
EVT-00073291,ACC-0105,ACC-0105-U04,user_invited,2023-11-28T08:49:36,
EVT-00073296,ACC-0105,ACC-0105-U09,contact_added,2023-11-28T08:55:55,
EVT-00090445,ACC-0127,ACC-0127-U05,export_generated,2023-11-28T09:16:28,
EVT-00052409,ACC-0074,ACC-0074-U04,note_added,2023-11-28T10:15:50,
EVT-00001849,ACC-0004,ACC-0004-U02,workflow_created,2023-11-28T10:58:20,
EVT-00071215,ACC-0103,ACC-0103-U02,email_sent,2023-11-28T11:06:34,
EVT-00073301,ACC-0105,ACC-0105-U03,filter_applied,2023-11-28T11:31:18,
EVT-00090459,ACC-0127,ACC-0127-U03,api_call,2023-11-28T11:36:04,
EVT-00090456,ACC-0127,ACC-0127-U06,deal_updated,2023-11-28T11:39:46,
EVT-00005856,ACC-0012,ACC-0012-U01,search_performed,2023-11-28T12:19:59,
EVT-00059852,ACC-0086,ACC-0086-U02,dashboard_viewed,2023-11-28T12:33:50,
EVT-00008544,ACC-0015,ACC-0015-U07,filter_applied,2023-11-28T12:50:55,
EVT-00019521,ACC-0030,ACC-0030-U03,contact_added,2023-11-28T13:04:18,
EVT-00090450,ACC-0127,ACC-0127-U07,user_invited,2023-11-28T14:21:45,
EVT-00052406,ACC-0074,ACC-0074-U04,api_call,2023-11-28T15:37:11,
EVT-00047022,ACC-0068,ACC-0068-U01,report_created,2023-11-28T15:43:27,
EVT-00073302,ACC-0105,ACC-0105-U08,contact_added,2023-11-28T15:45:21,
EVT-00026452,ACC-0037,ACC-0037-U01,note_added,2023-11-28T15:46:59,
EVT-00008555,ACC-0015,ACC-0015-U02,search_performed,2023-11-28T15:53:33,
EVT-00047024,ACC-0068,ACC-0068-U02,email_sent,2023-11-28T16:09:03,
EVT-00073292,ACC-0105,ACC-0105-U01,filter_applied,2023-11-28T16:21:10,
EVT-00107744,ACC-0150,ACC-0150-U02,note_added,2023-11-28T16:37:40,
EVT-00052420,ACC-0074,ACC-0074-U01,report_created,2023-11-28T16:42:01,
EVT-00107740,ACC-0150,ACC-0150-U01,api_call,2023-11-28T17:43:16,
EVT-00090453,ACC-0127,ACC-0127-U04,deal_updated,2023-11-28T17:45:39,
EVT-00073303,ACC-0105,ACC-0105-U04,dashboard_viewed,2023-11-28T18:22:03,
EVT-00071202,ACC-0103,ACC-0103-U01,meeting_logged,2023-11-28T19:13:50,
EVT-00090446,ACC-0127,ACC-0127-U07,email_sent,2023-11-28T20:18:27,
EVT-00043950,ACC-0065,ACC-0065-U01,api_call,2023-11-28T20:48:17,
EVT-00008563,ACC-0015,ACC-0015-U06,meeting_logged,2023-11-29T02:30:13,
EVT-00013513,ACC-0022,ACC-0022-U01,export_generated,2023-11-29T06:27:12,
EVT-00026574,ACC-0038,ACC-0038-U01,contact_added,2023-11-29T09:23:48,
EVT-00103360,ACC-0144,ACC-0144-U01,email_sent,2023-11-29T09:35:54,
EVT-00008569,ACC-0015,ACC-0015-U03,dashboard_viewed,2023-11-29T10:01:28,
EVT-00052422,ACC-0074,ACC-0074-U01,integration_configured,2023-11-29T11:21:09,
EVT-00026573,ACC-0038,ACC-0038-U03,search_performed,2023-11-29T11:26:58,
EVT-00103358,ACC-0144,ACC-0144-U02,dashboard_viewed,2023-11-29T13:53:11,
EVT-00045084,ACC-0066,ACC-0066-U04,meeting_logged,2023-11-29T14:35:04,
EVT-00052434,ACC-0074,ACC-0074-U02,filter_applied,2023-11-29T14:43:26,
EVT-00103363,ACC-0144,ACC-0144-U01,api_call,2023-11-29T15:31:46,
EVT-00027101,ACC-0039,ACC-0039-U01,search_performed,2023-11-29T16:27:14,
EVT-00001855,ACC-0004,ACC-0004-U02,dashboard_viewed,2023-11-29T18:06:48,
EVT-00086140,ACC-0121,ACC-0121-U01,contact_added,2023-11-29T18:10:59,
EVT-00081712,ACC-0114,ACC-0114-U04,integration_configured,2023-11-29T18:57:18,
EVT-00001859,ACC-0004,ACC-0004-U01,note_added,2023-11-29T19:36:22,
EVT-00008584,ACC-0015,ACC-0015-U01,task_completed,2023-11-30T02:26:51,
